loan_amnt,installment,dti,grade
1000,39.94,31.56,E
1000,39.94,31.6,E
1000,39.94,31.79,E
1000,39.94,35.04,E
1000,39.94,38.23,E
1000,39.94,38.26,E
1000,39.94,39.91,E
1000,39.94,45.75,E
1000,40.02,8.48,E
1000,40.02,14.26,E
1000,40.02,19.31,E
1000,40.02,24.8,E
1000,40.02,29.65,E
1000,40.13,8.24,F
1000,40.13,18.13,F
1000,40.19,1.29,E
1000,40.19,1.6,E
1000,40.19,2.54,E
1000,40.19,4.37,E
1000,40.19,4.83,E
1000,40.19,6.56,E
1000,40.19,6.85,E
1000,40.19,9.82,E
1000,40.19,12.42,E
1000,40.19,14.29,E
1000,40.19,16.35,E
1000,40.19,17.21,G
1000,40.19,18.01,E
1000,40.19,19.73,E
1000,40.19,22.49,E
1000,40.19,24.41,E
1000,40.19,24.64,E
1000,40.19,27.56,E
1000,40.19,30.74,E
1000,40.2,1.04,E
1000,40.2,2.55,E
1000,40.2,5.92,E
1000,40.2,8.22,E
1000,40.2,10,E
1000,40.2,12.37,E
1000,40.2,13.11,E
1000,40.2,14.72,E
1000,40.2,17.41,E
1000,40.2,19.1,E
1000,40.2,20.51,E
1000,40.2,21.77,E
1000,40.2,25.26,E
1000,40.2,25.84,E
1000,40.2,27.64,E
1000,40.21,39.72,G
1000,40.23,16.51,F
1000,40.23,35.03,F
1000,40.23,35.72,F
1000,40.42,34.45,E
1000,40.46,0,E
1000,40.46,0.52,E
1000,40.46,1.13,E
1000,40.46,1.25,E
1000,40.46,1.88,E
1000,40.46,2.4,E
1000,40.46,2.84,E
1000,40.46,2.91,E
1000,40.46,4.5,E
1000,40.46,7.18,E
1000,40.46,7.22,E
1000,40.46,7.38,E
1000,40.46,7.66,E
1000,40.46,8.59,E
1000,40.46,8.85,E
1000,40.46,8.87,E
1000,40.46,8.9,E
1000,40.46,8.98,E
1000,40.46,9.64,E
1000,40.46,9.9,E
1000,40.46,10.52,E
1000,40.46,10.69,E
1000,40.46,10.76,E
1000,40.46,11.45,E
1000,40.46,11.82,E
1000,40.46,12.23,E
1000,40.46,12.71,E
1000,40.46,13.12,E
1000,40.46,14.27,E
1000,40.46,14.71,E
1000,40.46,15.19,E
1000,40.46,15.32,E
1000,40.46,15.35,E
1000,40.46,15.57,E
1000,40.46,15.58,E
1000,40.46,15.62,E
1000,40.46,15.78,E
1000,40.46,16.18,E
1000,40.46,16.33,E
1000,40.46,16.58,E
1000,40.46,16.6,E
1000,40.46,17.37,E
1000,40.46,17.76,E
1000,40.46,18.39,E
1000,40.46,18.45,E
1000,40.46,18.5,E
1000,40.46,18.65,E
1000,40.46,18.76,E
1000,40.46,19.1,E
1000,40.46,19.25,E
1000,40.46,20.02,E
1000,40.46,20.41,E
1000,40.46,20.55,E
1000,40.46,20.82,E
1000,40.46,21.87,E
1000,40.46,21.91,E
1000,40.46,23.48,E
1000,40.46,23.65,E
1000,40.46,24.17,E
1000,40.46,24.28,E
1000,40.46,25.23,E
1000,40.46,25.77,E
1000,40.46,26.15,E
1000,40.46,26.24,E
1000,40.46,26.64,E
1000,40.46,26.73,E
1000,40.46,27.54,E
1000,40.46,27.79,E
1000,40.46,31.51,E
1000,40.46,32.28,E
1000,40.46,35.81,E
1000,40.46,39.2,E
1000,40.71,0,E
1000,40.71,1.32,E
1000,40.71,1.56,E
1000,40.71,4.12,E
1000,40.71,8.13,E
1000,40.71,8.96,E
1000,40.71,9.31,E
1000,40.71,12.97,E
1000,40.71,14.09,E
1000,40.71,15.49,E
1000,40.71,15.75,E
1000,40.71,18.28,E
1000,40.71,18.61,E
1000,40.71,18.68,E
1000,40.71,21.56,E
1000,40.71,22.84,E
1000,40.71,23.88,E
1000,40.71,28.57,E
1000,40.71,29.52,E
1000,40.71,30.76,E
1000,40.71,34.77,E
1000,40.98,0.45,E
1000,40.98,0.5,E
1000,40.98,0.53,E
1000,40.98,0.55,E
1000,40.98,0.67,E
1000,40.98,0.79,E
1000,40.98,0.93,E
1000,40.98,0.96,E
1000,40.98,1.21,E
1000,40.98,1.36,E
1000,40.98,2.06,E
1000,40.98,2.16,E
1000,40.98,2.19,E
1000,40.98,2.43,E
1000,40.98,2.81,E
1000,40.98,2.88,E
1000,40.98,3.01,E
1000,40.98,3.15,E
1000,40.98,3.52,E
1000,40.98,4.47,E
1000,40.98,4.69,E
1000,40.98,4.8,E
1000,40.98,5.36,E
1000,40.98,5.57,E
1000,40.98,5.64,E
1000,40.98,6.51,E
1000,40.98,6.56,E
1000,40.98,7.77,E
1000,40.98,8.07,E
1000,40.98,8.98,E
1000,40.98,9.22,E
1000,40.98,9.25,E
1000,40.98,10.29,E
1000,40.98,10.32,E
1000,40.98,10.47,E
1000,40.98,11.56,E
1000,40.98,11.63,E
1000,40.98,11.78,E
1000,40.98,11.84,E
1000,40.98,12.6,E
1000,40.98,12.72,E
1000,40.98,13.27,E
1000,40.98,13.65,E
1000,40.98,14,E
1000,40.98,14.81,E
1000,40.98,16.13,E
1000,40.98,17.03,E
1000,40.98,17.13,E
1000,40.98,17.36,E
1000,40.98,18,E
1000,40.98,18.97,E
1000,40.98,19.4,E
1000,40.98,19.49,E
1000,40.98,19.63,E
1000,40.98,20.38,E
1000,40.98,20.54,E
1000,40.98,20.72,E
1000,40.98,21.55,E
1000,40.98,22.64,E
1000,40.98,22.85,E
1000,40.98,22.92,E
1000,40.98,23.54,E
1000,40.98,24.5,E
1000,40.98,24.63,E
1000,40.98,25.11,E
1000,40.98,25.39,E
1000,40.98,25.5,E
1000,40.98,26.26,E
1000,40.98,27.21,E
1000,40.98,28.03,E
1000,40.98,29.82,E
1000,40.98,30.5,E
1000,40.98,34.03,E
1000,40.98,34.32,E
1000,40.98,35.83,E
1000,40.98,37.26,E
1000,40.98,37.59,E
1000,40.98,39.54,E
1000,41.01,13.37,G
1000,41.01,27.36,G
1000,41.76,1.02,F
1000,41.76,1.36,F
1000,41.76,8.06,F
1000,41.76,9.18,F
1000,41.76,9.58,F
1000,41.76,11.08,F
1000,41.76,13.8,F
1000,41.76,15.97,F
1000,41.76,16.25,F
1000,41.76,16.83,F
1000,41.76,17,F
1000,41.76,17.4,F
1000,41.76,18.5,F
1000,41.76,22.62,F
1000,41.76,22.63,F
1000,41.76,22.99,F
1000,41.76,25.51,F
1000,41.76,25.84,F
1000,41.76,27.2,F
1000,41.76,27.28,F
1000,41.76,27.88,F
1000,41.76,29.7,F
1000,41.76,33.52,F
1000,41.76,38.74,F
1000,42.18,21.25,F
1000,42.29,0,F
1000,42.29,0.6,F
1000,42.29,1.64,F
1000,42.29,2.67,F
1000,42.29,3.46,F
1000,42.29,5.91,F
1000,42.29,6.75,F
1000,42.29,7.76,F
1000,42.29,10.23,F
1000,42.29,11.58,F
1000,42.29,12.69,F
1000,42.29,14.19,F
1000,42.29,15,F
1000,42.29,15.52,F
1000,42.29,17.52,F
1000,42.29,21.12,F
1000,42.29,23.73,F
1000,42.29,27.39,F
1000,42.29,30.61,F
1000,42.29,39.33,F
1000,42.45,24.93,F
1000,42.55,2.5,F
1000,42.55,2.64,F
1000,42.55,6.68,F
1000,42.55,20.34,F
1000,42.55,20.91,F
1000,42.55,23.1,F
1000,42.55,28.43,F
1000,42.55,28.65,F
1000,42.73,16.76,F
1000,42.73,18.07,F
1000,42.81,0,F
1000,42.81,0.97,F
1000,42.81,1.37,F
1000,42.81,2.12,F
1000,42.81,2.85,F
1000,42.81,2.98,F
1000,42.81,3.23,F
1000,42.81,6.47,F
1000,42.81,8.03,F
1000,42.81,8.5,F
1000,42.81,8.85,F
1000,42.81,12.34,F
1000,42.81,13.28,F
1000,42.81,15.57,F
1000,42.81,16.13,F
1000,42.81,19.47,F
1000,42.81,26.7,F
1000,42.81,28.23,F
1000,42.81,29.66,F
1000,42.81,29.9,F
1000,42.81,37.77,F
1000,42.81,38.07,F
1000,42.81,39.86,F
1000,42.87,0,F
1000,42.87,3.13,F
1000,42.87,4.44,F
1000,42.87,10.36,F
1000,42.87,12.76,F
1000,42.87,14.7,F
1000,42.87,17.31,F
1000,42.87,19.9,F
1000,42.87,20.45,F
1000,42.87,20.75,F
1000,42.87,22.8,F
1000,42.87,23.74,F
1000,42.87,25.14,F
1000,42.87,30,F
1000,42.87,31.6,F
1000,42.87,36.67,F
1000,42.89,2.79,G
1000,42.89,3.55,G
1000,42.89,9.98,G
1000,42.89,11.04,G
1000,42.89,12.21,G
1000,42.89,16.4,G
1000,42.89,17.86,G
1000,42.89,20.3,G
1000,42.89,23.52,G
1000,42.89,23.56,G
1000,42.89,23.96,G
1000,42.89,26.25,G
1000,42.89,27.58,G
1000,42.89,29.08,G
1000,42.92,0,G
1000,42.92,1.43,G
1000,42.92,1.55,G
1000,42.92,2.05,G
1000,42.92,4.62,G
1000,42.92,7.82,G
1000,42.92,9.47,G
1000,42.92,10.4,G
1000,42.92,10.7,G
1000,42.92,17.05,G
1000,42.92,27.01,G
1000,42.92,30.27,G
1000,42.92,32.27,G
1000,42.92,35.6,G
1000,42.92,39.08,G
1000,42.97,4.83,G
1025,31.28,14.73,A
1025,31.95,13.39,A
1025,33.04,14.33,B
1025,33.05,25.51,B
1025,33.59,26.02,B
1025,33.73,20.4,C
1025,33.75,14.83,B
1025,33.78,28.23,B
1025,33.8,11.03,B
1025,33.95,20.92,B
1025,34.04,20.23,B
1025,34.35,21.46,C
1025,34.35,21.61,C
1025,34.39,6.15,C
1025,34.6,23.89,B
1025,34.78,28.89,C
1025,34.83,19.72,C
1025,34.87,12.8,C
1025,35.27,39.7,C
1025,35.53,10.37,C
1025,35.53,20.49,C
1025,35.53,22.65,C
1025,35.56,32.09,C
1025,35.69,32.45,C
1025,35.78,24.46,C
1025,36.04,31.4,C
1025,36.34,14.27,D
1025,37.34,16.65,E
1025,37.59,11.55,D
1025,37.8,19.17,D
1025,38.1,30.43,D
1025,40.49,27.81,F
1025,41.2,2.95,E
1025,41.47,13.31,E
1025,43.61,28.33,F
1050,32.06,1.38,A
1050,32.29,2.72,A
1050,32.42,9.4,A
1050,32.59,14.25,A
1050,32.67,15.85,A
1050,32.89,25.84,A
1050,33.13,28.49,A
1050,33.15,20.12,A
1050,33.35,4.53,A
1050,33.61,6.21,B
1050,33.85,12.11,B
1050,33.85,20.22,B
1050,34.33,19.97,B
1050,34.64,6.34,B
1050,34.64,17.16,B
1050,35.18,26.33,C
1050,35.19,2.5,C
1050,35.19,24.79,C
1050,35.25,17.2,C
1050,35.31,14.36,B
1050,35.32,25.43,C
1050,35.38,27.47,C
1050,35.55,20.73,C
1050,35.56,32.81,C
1050,35.61,20.94,C
1050,35.63,16.08,C
1050,35.88,18.3,C
1050,35.89,11.95,C
1050,35.89,19.48,C
1050,36.14,32.98,C
1050,36.26,14.77,C
1050,36.41,6.13,C
1050,36.66,31.46,C
1050,36.72,18.11,D
1050,36.72,20.7,C
1050,36.72,29.97,D
1050,36.8,27.38,D
1050,36.91,17.36,C
1050,36.93,16.25,C
1050,37.44,14.82,D
1050,37.49,26.9,D
1050,37.58,18,D
1050,38,1,D
1050,38,5.38,D
1050,38,20.8,D
1050,38.1,38.54,E
1050,38.51,14.74,D
1050,38.77,29.91,E
1050,38.78,8.15,D
1050,39.81,10,D
1050,39.81,17.28,D
1050,41.75,38.84,F
1050,43.85,23.18,F
1075,32.61,5.24,A
1075,33.69,12.53,A
1075,34.59,3.82,B
1075,35.15,22.71,B
1075,35.19,16.99,B
1075,35.42,20.22,B
1075,35.57,19.2,C
1075,35.61,37.83,B
1075,35.71,11.57,C
1075,35.71,12.84,C
1075,35.86,13.4,C
1075,36.03,17.78,C
1075,36.74,29.33,C
1075,36.74,34.29,C
1075,37,27.49,C
1075,37.81,32.04,C
1075,37.93,8.55,C
1075,38.09,29.5,D
1075,38.11,42.76,D
1075,38.48,38.58,D
1075,39.38,2.64,D
1075,39.4,3.39,D
1075,39.43,38.11,D
1075,41.05,19.2,F
1100,25.16,13.81,C
1100,25.44,22.5,C
1100,26.51,2.09,D
1100,33.13,2.73,A
1100,33.13,14.04,A
1100,33.13,17.87,A
1100,33.13,19.17,A
1100,33.13,21.1,A
1100,33.13,23.31,A
1100,33.5,6.09,A
1100,33.5,22.43,A
1100,33.52,6.57,A
1100,33.56,12.5,A
1100,33.56,13.3,A
1100,33.71,1.94,A
1100,33.71,10.87,A
1100,33.71,10.98,A
1100,33.78,12.47,A
1100,33.78,12.95,A
1100,33.8,10.5,A
1100,33.8,10.6,A
1100,33.82,14.35,A
1100,33.83,8.51,A
1100,33.85,0.21,A
1100,33.96,7.22,A
1100,33.96,8.91,A
1100,34.01,9.75,A
1100,34.01,21.29,A
1100,34.08,12.07,A
1100,34.08,15.89,A
1100,34.08,25.59,A
1100,34.14,29.12,A
1100,34.15,12.26,A
1100,34.15,22.68,A
1100,34.17,28.2,A
1100,34.22,12.06,A
1100,34.25,13.43,A
1100,34.32,1.71,A
1100,34.32,6.53,A
1100,34.39,9.53,A
1100,34.39,27.17,A
1100,34.39,30.62,A
1100,34.42,3.71,A
1100,34.46,12.29,A
1100,34.46,13.84,A
1100,34.46,15.34,A
1100,34.46,16.37,A
1100,34.47,23.48,A
1100,34.47,32.28,A
1100,34.52,28.17,A
1100,34.6,5.16,B
1100,34.6,21.34,B
1100,34.67,23.9,B
1100,34.71,0.43,A
1100,34.71,9.48,A
1100,34.71,15.06,A
1100,34.71,16.11,A
1100,34.71,22.8,A
1100,35.07,7.07,B
1100,35.07,18.63,B
1100,35.21,5.54,B
1100,35.21,7.51,B
1100,35.21,7.66,B
1100,35.21,23.04,B
1100,35.33,19.33,B
1100,35.33,23.55,B
1100,35.46,4.13,B
1100,35.46,12.34,B
1100,35.46,21.83,B
1100,35.49,9.95,B
1100,35.58,21.79,B
1100,35.67,4.42,B
1100,35.72,11.54,B
1100,35.72,25.07,B
1100,35.74,15.36,B
1100,35.75,9.6,B
1100,35.75,10.67,B
1100,35.75,14.76,B
1100,35.87,12.75,B
1100,35.89,12.43,B
1100,35.97,5.98,B
1100,35.97,14.66,B
1100,36.01,8.93,B
1100,36.01,21.43,B
1100,36.01,25.41,B
1100,36.04,8.27,B
1100,36.04,11.73,B
1100,36.04,12.17,B
1100,36.22,18.71,B
1100,36.25,6.92,B
1100,36.25,10.34,B
1100,36.25,18.25,B
1100,36.25,21.48,B
1100,36.25,34.97,B
1100,36.27,12.06,B
1100,36.27,21.25,B
1100,36.29,8.78,B
1100,36.29,9.24,B
1100,36.29,12.3,B
1100,36.3,7.59,B
1100,36.54,6.54,B
1100,36.54,11.62,B
1100,36.54,16.62,B
1100,36.54,19.25,B
1100,36.54,28.11,B
1100,36.54,28.8,C
1100,36.54,29.2,B
1100,36.6,4.45,B
1100,36.6,28.82,B
1100,36.61,21.25,B
1100,36.69,20.48,C
1100,36.69,34.84,C
1100,36.75,20.2,C
1100,36.85,2.8,C
1100,36.86,9.62,C
1100,36.86,34.41,C
1100,36.87,22.39,C
1100,36.87,27.09,C
1100,36.87,30.18,C
1100,36.87,32.88,C
1100,36.9,8.35,C
1100,36.9,11.95,C
1100,36.9,14.55,C
1100,36.9,22.56,C
1100,36.93,5.27,C
1100,36.93,16.38,C
1100,36.93,28.39,C
1100,36.93,30.91,C
1100,36.96,13.26,C
1100,36.96,14.11,C
1100,37.06,13.2,C
1100,37.06,14.69,C
1100,37.06,15.25,B
1100,37.06,20.53,C
1100,37.1,9.15,C
1100,37.24,8,C
1100,37.24,25.72,C
1100,37.24,37.26,C
1100,37.33,10.32,C
1100,37.33,12.84,C
1100,37.33,16.22,C
1100,37.33,17.4,C
1100,37.33,21.21,C
1100,37.33,24.15,C
1100,37.33,32.87,C
1100,37.37,5.15,C
1100,37.37,20.05,C
1100,37.38,8.4,C
1100,37.38,21.88,C
1100,37.38,28.29,C
1100,37.41,24.57,C
1100,37.42,15.65,C
1100,37.42,27.42,C
1100,37.59,22.87,C
1100,37.6,5.89,C
1100,37.6,8.22,C
1100,37.6,14.95,C
1100,37.6,19.58,C
1100,37.6,21.2,C
1100,37.6,23.06,C
1100,37.6,31.47,C
1100,37.64,5.69,C
1100,37.64,6.22,C
1100,37.64,25.71,C
1100,37.65,19.42,B
1100,37.69,27.26,C
1100,37.85,16.56,C
1100,37.85,22.24,C
1100,37.95,12.2,C
1100,38.06,7.34,C
1100,38.13,17.07,C
1100,38.13,28.56,C
1100,38.15,4.62,C
1100,38.15,11.76,C
1100,38.16,25.56,C
1100,38.16,27.26,C
1100,38.16,33.96,C
1100,38.3,31.19,C
1100,38.3,31.55,C
1100,38.46,16.42,C
1100,38.46,17.82,D
1100,38.46,20.56,C
1100,38.47,5.37,D
1100,38.47,22.54,D
1100,38.47,28.86,D
1100,38.67,22.76,C
1100,38.67,28.71,C
1100,38.69,1.83,C
1100,38.69,17.16,C
1100,38.69,28.77,C
1100,38.84,23.61,D
1100,38.93,13.57,C
1100,38.98,10.04,D
1100,38.98,17.16,D
1100,38.98,19.1,D
1100,38.98,24.34,D
1100,39.17,7.71,C
1100,39.17,32.52,C
1100,39.22,3.79,D
1100,39.22,16.56,D
1100,39.22,16.9,D
1100,39.22,25.07,D
1100,39.37,13.56,C
1100,39.37,36.23,D
1100,39.54,18.44,D
1100,39.54,20.59,D
1100,39.54,23.34,D
1100,39.54,26.44,D
1100,39.54,30.22,D
1100,39.7,15.6,D
1100,39.7,19.36,D
1100,39.76,11.9,D
1100,39.77,34.8,D
1100,39.81,13.71,D
1100,39.81,28.81,D
1100,40.02,20.21,D
1100,40.02,35.84,D
1100,40.07,7.59,E
1100,40.07,22.55,E
1100,40.34,28.32,D
1100,40.44,7.84,D
1100,40.56,27.31,D
1100,40.56,30.08,D
1100,40.73,4.8,D
1100,40.84,16.66,D
1100,40.84,18.9,D
1100,40.84,26.69,D
1100,40.84,34.93,D
1100,40.88,7.92,D
1100,40.88,17.71,D
1100,40.88,27.27,D
1100,41,12.65,D
1100,41.16,7.53,E
1100,41.7,9.28,D
1100,41.7,25.27,D
1100,41.72,21.79,E
1100,42.44,6.71,E
1100,42.53,17.29,E
1100,42.82,7.55,E
1100,42.82,12.02,E
1100,42.82,28.59,E
1100,42.99,20.98,F
1100,43.22,40.84,F
1100,43.38,12.98,E
1100,44.5,9.6,E
1100,44.51,1.58,E
1100,44.51,20.75,E
1100,45.07,10.37,E
1100,45.07,16.7,E
1100,47.09,1.91,F
1100,47.18,7.2,G
1100,47.27,33.85,G
1125,34.12,17.68,A
1125,34.88,23.25,A
1125,34.92,11.34,A
1125,35.2,24.84,A
1125,35.24,6.34,A
1125,35.38,22.84,B
1125,35.57,1.04,A
1125,36.7,26.89,B
1125,36.79,19.6,B
1125,36.83,27.92,B
1125,37.04,9.45,B
1125,37.12,8.14,B
1125,37.36,9.48,B
1125,37.37,19.82,C
1125,37.37,21.4,C
1125,37.44,10.25,B
1125,37.74,16.8,C
1125,37.91,25.87,B
1125,38.04,16.81,D
1125,38.72,6.53,C
1125,38.81,13.91,C
1125,38.81,22.61,C
1125,39,25.67,C
1125,39.34,18.18,D
1125,39.34,25.57,C
1125,39.55,18.69,C
1125,39.57,15.85,C
1125,40.19,26.98,D
1125,40.43,1.51,D
1125,40.6,34.81,D
1125,40.67,7.62,D
1125,40.71,26.21,D
1125,40.82,27.53,E
1125,41.1,12.62,D
1125,41.65,11.64,D
1125,41.99,16.98,D
1125,42.33,11.56,D
1125,44.19,32.48,F
1125,45,14.94,F
1125,45.03,3.65,E
1125,45.63,31.31,F
1150,35.12,22.12,A
1150,35.7,22.53,A
1150,35.96,4.38,A
1150,35.96,9.45,A
1150,35.98,6.85,A
1150,36.29,4.58,A
1150,36.81,8.1,B
1150,37.38,15.66,B
1150,37.63,7.75,B
1150,37.89,15.98,B
1150,37.95,9.29,B
1150,38.09,10.09,B
1150,38.19,0.79,B
1150,38.27,13.35,B
1150,39.08,6,C
1150,39.08,9.13,C
1150,39.08,26.45,C
1150,39.13,8.98,B
1150,39.36,15.11,B
1150,39.48,21.18,C
1150,39.57,32.18,C
1150,39.86,9.44,C
1150,40.75,11.42,D
1150,40.75,26.15,D
1150,41,1.17,D
1150,41,20.57,D
1150,41.16,1.54,C
1150,41.33,28.48,D
1150,41.45,23.67,D
1150,41.56,20.03,D
1150,41.61,11.26,D
1150,41.86,8.63,D
1150,42.12,2.77,D
1150,42.18,23.47,D
1150,42.28,34.81,D
1150,42.46,8.8,E
1150,42.74,14.53,D
1150,43.33,14.6,E
1150,43.83,10.3,D
1150,44.16,21.19,E
1150,44.52,14.94,F
1150,46.03,15.81,E
1150,46.03,19.68,E
1150,46.03,25.79,E
1150,46.49,26.83,E
1150,48.93,10.98,F
1175,36.8,15.47,A
1175,39.42,12.44,C
1175,39.78,21.16,C
1175,40.16,27.78,C
1175,40.21,34.51,C
1175,41.63,18.32,D
1175,42.6,17.76,E
1175,42.63,21.87,E
1175,42.8,31.58,E
1175,43.07,21.31,D
1175,43.39,9.64,E
1175,43.67,2.81,E
1175,43.67,31.62,D
1175,43.79,10.38,D
1175,43.86,11.57,D
1175,45.48,20.08,F
1200,14.01,16.24,D
1200,24.27,3.5,A
1200,25.28,11.95,B
1200,26.84,20.43,C
1200,27.07,4.56,C
1200,27.68,24.33,C
1200,28.5,21.21,D
1200,28.69,17.97,D
1200,28.75,21.21,C
1200,28.92,0,D
1200,29.44,12.27,E
1200,29.47,10.54,E
1200,31.93,7.83,D
1200,32,13.68,D
1200,33.13,16.7,E
1200,33.13,30,E
1200,34.36,12.12,F
1200,34.88,23.7,F
1200,35.11,13.75,G
1200,35.42,16.12,F
1200,35.59,38.43,D
1200,35.63,0.53,F
1200,36.14,3.16,A
1200,36.14,3.62,A
1200,36.14,4.28,A
1200,36.14,5.28,A
1200,36.14,5.8,A
1200,36.14,7.02,A
1200,36.14,7.85,A
1200,36.14,9.17,A
1200,36.14,9.65,A
1200,36.14,10,A
1200,36.14,10.45,A
1200,36.14,10.51,A
1200,36.14,12,A
1200,36.14,12.73,A
1200,36.14,13.83,A
1200,36.14,15.11,A
1200,36.14,15.21,A
1200,36.14,15.25,A
1200,36.14,15.7,A
1200,36.14,15.98,A
1200,36.14,16.26,A
1200,36.14,16.53,A
1200,36.14,18.93,A
1200,36.14,20.23,A
1200,36.14,21.56,A
1200,36.14,22.16,A
1200,36.14,22.32,A
1200,36.14,22.63,A
1200,36.14,25.06,A
1200,36.14,25.9,A
1200,36.14,28.08,A
1200,36.14,28.69,A
1200,36.14,29.52,A
1200,36.2,12.93,A
1200,36.51,22.28,A
1200,36.53,1.97,A
1200,36.53,4.36,A
1200,36.53,15.08,A
1200,36.53,20.16,A
1200,36.55,2.06,A
1200,36.55,2.18,A
1200,36.55,4.81,A
1200,36.55,7.48,A
1200,36.55,7.94,A
1200,36.55,8.81,A
1200,36.55,8.93,A
1200,36.55,10.21,A
1200,36.55,12.88,A
1200,36.55,13.38,A
1200,36.55,14.5,A
1200,36.55,17.1,A
1200,36.55,23.92,A
1200,36.55,29.85,A
1200,36.57,1.65,A
1200,36.57,1.79,A
1200,36.57,2.01,A
1200,36.57,11.52,A
1200,36.61,1.1,A
1200,36.61,3.56,A
1200,36.61,16.94,A
1200,36.61,17.2,A
1200,36.61,21.49,A
1200,36.64,13.34,A
1200,36.64,14.38,A
1200,36.64,29.36,A
1200,36.64,29.69,A
1200,36.72,17.64,A
1200,36.76,16.47,A
1200,36.76,25.68,A
1200,36.78,2.38,A
1200,36.78,13.76,A
1200,36.78,27.56,A
1200,36.81,9.5,A
1200,36.85,7.51,A
1200,36.85,8.43,A
1200,36.85,12.81,A
1200,36.85,16.8,A
1200,36.85,17.69,A
1200,36.85,21.69,A
1200,36.88,2.04,A
1200,36.88,5.82,A
1200,36.88,7.2,A
1200,36.88,9.45,A
1200,36.88,12.28,A
1200,36.88,12.6,A
1200,36.88,14.66,A
1200,36.88,17.3,A
1200,36.88,22.78,A
1200,36.88,36.27,A
1200,36.9,0.76,A
1200,36.9,1.03,A
1200,36.9,1.63,A
1200,36.9,2.44,A
1200,36.9,3.58,A
1200,36.9,8.87,A
1200,36.9,10.89,A
1200,36.9,15.05,A
1200,36.9,15.8,A
1200,36.9,16.12,A
1200,36.9,17.59,A
1200,36.9,19.77,A
1200,36.9,24.58,A
1200,36.9,27.46,A
1200,36.9,30.24,A
1200,36.9,34.65,A
1200,36.9,74.38,A
1200,36.93,3.04,A
1200,36.93,17.45,A
1200,36.93,17.98,A
1200,36.96,4.74,A
1200,36.96,4.75,A
1200,36.96,8.73,A
1200,36.96,16.58,A
1200,37,3.1,A
1200,37,16.05,A
1200,37,19.41,A
1200,37,19.65,A
1200,37,23.56,A
1200,37,32.57,A
1200,37.01,9.29,A
1200,37.01,10.91,A
1200,37.01,22.46,A
1200,37.04,11.44,A
1200,37.04,15.1,A
1200,37.04,20.92,A
1200,37.04,25.42,A
1200,37.05,0.66,A
1200,37.05,3.87,A
1200,37.05,6.52,A
1200,37.05,6.67,A
1200,37.05,10.6,A
1200,37.05,11.47,A
1200,37.05,12.27,A
1200,37.05,12.94,A
1200,37.05,13.1,A
1200,37.05,13.75,A
1200,37.05,14.15,A
1200,37.05,15.02,A
1200,37.05,17.34,A
1200,37.05,17.82,A
1200,37.05,18.21,A
1200,37.05,18.78,A
1200,37.05,20.23,A
1200,37.05,20.64,A
1200,37.05,21.31,A
1200,37.05,22.02,A
1200,37.05,23.1,A
1200,37.05,26.88,A
1200,37.07,14.67,A
1200,37.07,16.28,A
1200,37.07,26.09,A
1200,37.1,2.87,A
1200,37.1,4.26,A
1200,37.1,5.39,A
1200,37.1,5.77,A
1200,37.1,6.46,A
1200,37.1,6.78,A
1200,37.1,11,A
1200,37.1,11.43,A
1200,37.1,12.37,A
1200,37.1,13.04,A
1200,37.1,14.88,A
1200,37.1,15.73,A
1200,37.1,17.32,A
1200,37.1,27.5,A
1200,37.12,13.07,A
1200,37.12,17.56,A
1200,37.13,3.17,A
1200,37.13,12.08,A
1200,37.17,1.23,A
1200,37.17,4.25,A
1200,37.17,5.37,A
1200,37.17,5.4,A
1200,37.17,5.78,A
1200,37.17,6,A
1200,37.17,6.09,A
1200,37.17,6.14,A
1200,37.17,6.77,A
1200,37.17,7.28,A
1200,37.17,9.37,A
1200,37.17,10.89,A
1200,37.17,11.31,A
1200,37.17,11.58,A
1200,37.17,12.23,A
1200,37.17,12.57,A
1200,37.17,14.55,A
1200,37.17,14.75,A
1200,37.17,16.3,A
1200,37.17,16.32,A
1200,37.17,17.29,A
1200,37.17,17.94,A
1200,37.17,18.51,A
1200,37.17,24.25,A
1200,37.17,25.8,A
1200,37.17,27.64,A
1200,37.17,28.66,A
1200,37.17,28.74,A
1200,37.17,29.16,A
1200,37.17,29.52,A
1200,37.17,29.66,A
1200,37.19,8.98,A
1200,37.19,9.1,A
1200,37.19,12.75,A
1200,37.19,15.27,A
1200,37.19,24.92,A
1200,37.19,25.02,A
1200,37.19,26.21,A
1200,37.2,15.96,A
1200,37.22,4.09,A
1200,37.22,23.01,A
1200,37.22,25.5,A
1200,37.22,26.83,A
1200,37.24,5.78,A
1200,37.24,5.88,A
1200,37.24,10.93,A
1200,37.24,16.65,A
1200,37.24,19.14,A
1200,37.24,19.46,A
1200,37.24,23.35,A
1200,37.24,24.33,A
1200,37.24,26.62,A
1200,37.25,0.35,A
1200,37.25,0.7,A
1200,37.25,3.28,A
1200,37.25,3.7,A
1200,37.25,4.1,A
1200,37.25,4.26,A
1200,37.25,9.25,A
1200,37.25,9.97,A
1200,37.25,10.59,A
1200,37.25,12.59,A
1200,37.25,12.84,A
1200,37.25,15.76,A
1200,37.25,16.4,A
1200,37.25,17.6,A
1200,37.25,17.72,A
1200,37.25,19.97,A
1200,37.25,20.47,A
1200,37.25,20.57,A
1200,37.25,20.63,A
